deep_cleaned|pos|morph_tag|word_raw|sentence_id|pres_before|pres_after|text_id|subtitle_id
маріі|Ne|-s---fd--i|маріӣ|5002209|| · |10|75
і|C-|---------n|ӣ|5002209|| |10|75
відѣвъше|V-|-pupamn-si|видѣвъше|5002209|| · |10|75
еже|Pr|-s---na--i|Е̄же|5002209|| |10|75
сътворі|V-|3saia----i|сътвори|5002209|| |10|75
ісъ|Ne|-s---mn--i|и҃̄съ|5002209|| · |10|75
вѣровашѧ|V-|3paia----i|вѣровашѧ|5002209|| |10|75
в|Ma|---------n|в|5002209|| |10|75
нъ|C-|---------n|н̄ъ|5002209|| ⁛ ·|10|75
сьбьрашѧ|V-|3paia----i|сьбьрашѩ|5002210| | |10|75
сѧ|Pk|3s---qa--i|сѧ|5002210|| |10|75
архіереі|Nb|-p---mn--i|а̄рх̄ие̄реӣ|5002210|| |10|75
і|C-|---------n|ӣ|5002210|| |10|75
фарісеі|Nb|-p---mn--i|фарисеи|5002210|| |10|75
сь|R-|---------n|сь|5002210|| |10|75
німі|Pp|3p---mi--i|ними|5002210|| |10|75
на|R-|---------n|на|5002210|| |10|75
іса|Ne|-s---mg--i|и҃̄са|5002210|| · |10|75
і|C-|---------n|ӣ|5002210|| |10|75
глаахѫ|V-|3piia----i|г҃лаа̄хѫ|5002210|| |10|75
чьто|Pi|-s---na--i|чьто|5002210|| |10|75
сътворімъ|V-|1ppia----i|сътворімъ|5002210|| · |10|75
ѣко|G-|---------n|ѣ̄ко|5002210|| |10|75
члкъ|Nb|-s---mn--i|ч҃лкъ|5002210|| |10|75
сь|R-|-s---mn--i|сь|5002210|| |10|75
знаменіѣ|Nb|-p---na--i|зн̄амениѣ̄|5002210|| |10|75
многа|A-|-p---napsi|мн̄ога|5002210|| |10|75
творіт|V-|3spia----i|творіт|5002210|| ·|10|75
събьрашѧ|V-|3paia----i|събьрашѧ|5002211| | |10|75
сѧ|Pk|3s---qa--i|сѧ|5002211|| |10|75
архі|V-|-p---mn--i|а̄рх̄и|5002211|| + |10|75
ішті|V-|2spma----i|ӣщи|5002211|| |10|75
в|R-|---------n|в|5002211|| |10|75
пок|Nb|-supamn-si|пок|5002211|| |10|75
е|Pp|3p---ma--i|е҃|5002211|| |10|75
нед|V-|-supamn-si|нед|5002211|| |10|75
по|R-|---------n|по|5002211|| |10|75
пастѣ|Nb|-s---fd--i|пастѣ|5002211|| ·: —|10|75
аште|G-|---------n|а̄ще|5002212| | |10|75
оставімъ|V-|1ppia----i|о̄ставимъ|5002212|| |10|75
і|C-|---------n|ӣ|5002212|| |10|75
тако|Df|---------n|тако|5002212|| · |10|75
всі|Px|-p---mn--i|вс̄и|5002212|| |10|75
вѣрѫ|Nb|-s---fa--i|вѣрѫ|5002212|| |10|75
імѫтъ|V-|3ppia----i|ӣмѫтъ|5002212|| |10|75
вь|R-|---------n|вь|5002212|| |10|75
нь|Pp|3s---ma--i|нь|5002212|| · |10|75
і|C-|---------n|ӣ|5002212|| |10|75
прідѫтъ|V-|3ppia----i|придѫтъ|5002212|| |10|75
рімѣне|Nb|-p---mn--i|римѣне|5002212|| · |10|75
і|C-|---------n|ӣ|5002212|| |10|75
възьмѫтъ|V-|3ppia----i|възьмѫтъ|5002212|| |10|75
і|C-|---------n|ӣ|5002212|| |10|75
мѣсто|Nb|-s---na--i|мѣст̄о|5002212|| |10|75
і|C-|---------n|ӣ|5002212|| |10|75
ѧзкъ|Nb|-s---mn--i|ѩ҃̄зкъ|5002212|||10|75
едін|Ma|-s---mn--i|Е̄дин|5002213| | |10|75
же|Df|---------n|ж̄е|5002213|| |10|75
етеръ|Px|-s---mn--i|е̄теръ|5002213|| |10|75
от|R-|---------n|от|5002213|| |10|75
ніхъ|Pp|3p---mg--i|нихъ|5002213|| |10|75
каіафа|Ne|-s---mn--i|каӣа̄фа|5002213|| |10|75
архіереі|Nb|-s---mn--i|а̄рхие̄реӣ|5002213|| |10|75
съі|V-|-sppaon-si|съи|5002213|| |10|75
лѣтоу|Nb|-s---nd--i|лѣтѹ|5002213|| |10|75
томоу|Pd|-s---od--i|томѹ|5002213|| · |10|75
рече|V-|3saia----i|рече|5002213|| |10|75
імъ|Pp|3p---md--i|ӣмъ|5002213|| · |10|75
въі|Pp|2p---qn--i|въи|5002213|| |10|75
не|Df|---------n|не|5002213|| |10|75
вѣне|Nb|---------n|вѣне|5002213|| |10|75
вѣсте|V-|2ppia----i|вѣсте|5002213|| |10|75
нічесоже|Px|-s---ng--i|ничесоже|5002213|| ·|10|75
ні|C-|---------n|ни|5002214| | |10|75
помъішлѣете|V-|2ppia----i|помъишлѣе̄те|5002214|| · |10|75
ѣко|G-|---------n|ѣ̄ко|5002214|| |10|75
оуне|A-|-s---nncsi|ѹ̄не|5002214|| |10|75
естъ|V-|3spia----i|е̄стъ|5002214|| |10|75
вам|Pp|2p---md--i|вам|5002214|| · |10|75
да|G-|---------n|да|5002214|| |10|75
едінъ|Ma|-s---mn--i|е̄динъ|5002214|| |10|75
члкъ|Nb|-s---mn--i|ч҃лкъ|5002214|| |10|75
оумьретъ|V-|3spia----i|ѹ̆мьретъ|5002214|| |10|75
за|R-|---------n|за|5002214|| |10|75
люді|Nb|-p---ma--i|люди|5002214|| · |10|75
а|C-|---------n|а̄|5002214|| |10|75
не|Df|---------n|не|5002214|| |10|75
весь|Px|-s---ma--i|весь|5002214|| |10|75
ѧзкъ|Nb|-s---ma--i|ѩ҃̄зкъ|5002214|| |10|75
погъібнетъ|V-|3spia----i|погъибнетъ|5002214|| ·|10|75
сего|Pd|-s---ng--i|сего|5002215| | |10|75
же|Df|---------n|же|5002215|| |10|75
о|R-|---------n|о̄|5002215|| |10|75
себѣ|Pk|3s---ql--i|себѣ|5002215|| |10|75
не|Df|---------n|не|5002215|| |10|75
рече|V-|3saia----i|р҆ече|5002215|| · |10|75
нъ|C-|---------n|нъ|5002215|| |10|75
ѣко|G-|---------n|ѣ̄ко|5002215|| |10|75
архіереі|Nb|-s---mn--i|а̄рх̄иереӣ|5002215|| |10|75
съі|V-|-sppaon-si|съі|5002215|| |10|75
лѣтоу|Nb|-s---nd--i|лѣтѹ|5002215|| |10|75
томоу|Pd|-s---od--i|томѹ|5002215|| |10|75
прорече|V-|3saia----i|прорече|5002215|| · |10|75
ѣко|G-|---------n|ѣ̄ко|5002215|| |10|75
хотѣше|V-|3siia----i|хотѣше|5002215|| |10|75
ісь|Ne|-s---mn--i|и҃̄сь|5002215|| |10|75
оумрѣті|V-|--pna----i|ѹмрѣ̄ти|5002215|| |10|75
за|R-|---------n|за|5002215|| |10|75
люді|Nb|-p---ma--i|люди|5002215|| ·|10|75
і|C-|---------n|ӣ|5002216| | |10|75
не|Df|---------n|не|5002216|| |10|75
тькьмо|V-|-spppna-si|тькьмо|5002216|| |10|75
за|R-|---------n|за|5002216|| |10|75
люді|Nb|-p---ma--i|люди|5002216|| · |10|75
нъ|C-|---------n|нъ|5002216|| |10|75
да|G-|---------n|да|5002216|| |10|75
і|C-|---------n|ӣ|5002216|| |10|75
чѧда|Nb|-p---nn--i|чѧда|5002216|| |10|75
бжіѣ|A-|-p---nnpsi|б҃жіѣ|5002216|| |10|75
расточена|V-|-puppnn-si|расточена|5002216|| |10|75
съберетъ|V-|3spia----i|съберетъ|5002216|| |10|75
въ|R-|---------n|въ|5002216|| |10|75
едіно|Ma|-s---nn--i|е̄дино|5002216|| ·|10|75
от|R-|---------n|ѡт|5002217| | |10|75
того|Pd|-s---mg--i|того|5002217|| |10|75
же|Df|---------n|же|5002217|| |10|75
дьне|Nb|-s---mg--i|дьне|5002217|| |10|75
съвѣшташѧ|V-|3paia----i|съвѣщашѧ|5002217|| |10|75
да|G-|---------n|да|5002217|| |10|75
і|C-|3s---ma--i|ӣ|5002217|| |10|75
бѫ|V-|3ppsa----i|бѫ|5002217|| |10|75
оубілі|V-|-pspamn-si|ѹ̄били|5002217|| ·|10|75
ісь|Ne|-s---mn--i|и҃̄сь|5002218| | |10|75
же|Df|---------n|же|5002218|| |10|75
к|R-|---------n|к|5002218|| |10|75
томоу|Pd|-s---nd--i|т҅омѹ|5002218|| |10|75
не|Df|---------n|не|5002218|| |10|75
ѣвѣ|Df|---------n|ѣвѣ|5002218|| |10|75
хождааше|V-|3siia----i|хождаа̄ше|5002218|| |10|75
въ|R-|---------n|въ|5002218|| |10|75
іюдеіх|A-|-p---mlpwi|ӣю̄деи҅х|5002218|| · |10|75
нь|Pp|---------n|нь|5002218|| |10|75
іде|V-|3saia----i|ӣде|5002218|| |10|75
отъ|R-|---------n|о̄тъ|5002218|| |10|75
тѫдоу|Df|---------n|тѫдѹ|5002218|| |10|75
вь|R-|---------n|вь|5002218|| |10|75
странѫ|Nb|-s---fa--i|странѫ|5002218|| |10|75
блізь|R-|---------n|близь|5002218|| |10|75
поустъінѧ|Nb|-s---fg--i|пѹстъинѩ|5002218|| · |10|75
вь|R-|---------n|вь|5002218|| |10|75
ефремъ|Ne|-s---ma--i|ефремъ|5002218|| |10|75
наріцаемъі|V-|-spppma-wi|нарицае̄мъи|5002218|| |10|75
градъ|Nb|-s---ma--i|градъ|5002218|| · |10|75
і|C-|---------n|ӣ|5002218|| |10|75
тоу|Df|---------n|тѹ|5002218|| |10|75
жівѣаше|V-|3siia----i|живѣа̄ше|5002218|| |10|75
съ|R-|---------n|съ|5002218|| |10|75
оученікъі|Nb|-p---mi--i|ѹ̄ченикъі|5002218|| |10|75
своімі|Pt|3p---qi--i|своӣми|5002218|| ⁛ —|10|75
прѣжде|R-|---------n|Прѣжде|5002219| | |10|76
шесті|Ma|-s---fl--i|шесті|5002219|| |10|76
день|Nb|-s---ma--i|день|5002219|| |10|76
пасхъі|Nb|-s---fg--i|пасхъі|5002219|| · |10|76
пріде|V-|3saia----i|Пріде|5002219|| |10|76
ісъ|Ne|-s---mn--i|и҃҅съ|5002219|| |10|76
въ|R-|---------n|въ|5002219|| |10|76
віѳаніѭ|Ne|-s---fa--i|віѳаниѭ̄|5002219|| · |10|76
ідеже|Dq|---------n|и҅деже|5002219|| |10|76
бѣ|V-|3siia----i|бѣ|5002219|| |10|76
лазаръ|Ne|-s---mn--i|лазаръ|5002219|| |10|76
оумеръі|V-|-supamn-wi|ѹ҅меръі|5002219|| · |10|76
егоже|Pr|-s---mg--i|Е̄гоже|5002219|| |10|76
въскрѣсі|V-|3saia----i|въскрѣсі|5002219|| |10|76
із|R-|---------n|ӣз|5002219|| |10|76
мрътвъііхъ|A-|-p---mgpwi|мрътвъиӣхъ|5002219|| |10|76
ісъ|Ne|-s---mn--i|и҃҅съ|5002219|| ·|10|76
сътворішѧ|V-|3paia----i|сътворишѧ|5002220| | |10|76
же|Df|---------n|же|5002220|| |10|76
емоу|Pp|3s---md--i|е̄мѹ|5002220|| |10|76
вечерѭ|Nb|-s---fa--i|вечерѭ|5002220|| |10|76
тоу|Df|---------n|тѹ|5002220|| · |10|76
марта|Nb|-s---fn--i|Март҅а|5002220|| |10|76
же|Df|---------n|же|5002220|| |10|76
слоужаа|A-|-s---fn--i|слѹжаа̄|5002220|| · |10|76
ше|V-|3siia----i|ше|5002220|| · |10|76
лазаръ|Ne|-s---mn--i|Лазаръ|5002220|| |10|76
же|Df|---------n|же|5002220|| |10|76
едінъ|Ma|-s---mn--i|е̄динъ|5002220|| |10|76
бѣ|V-|3siia----i|бѣ|5002220|| · |10|76
от|R-|---------n|ѡт|5002220|| |10|76
възлежѧштііхъ|V-|-pppamg-wi|възлежѧштіӣхъ|5002220|| |10|76
съ|R-|---------n|съ|5002220|| |10|76
німъ|Pp|3s---mi--i|нимъ|5002220|| ·|10|76
маріа|Ne|-s---fn--i|Маріа̄|5002221| | |10|76
же|Df|---------n|же|5002221|| |10|76
пріемъші|V-|-supafn-si|пріе̄мъши|5002221|| · |10|76
ліврѫ|Nb|-s---fa--i|ливр̄ѫ|5002221|| |10|76
мура|Nb|-s---ng--i|мѵра|5002221|| |10|76
нарда|Nb|-s---mg--i|нард̄а|5002221|| · |10|76
пістікіѧ|Nb|-s---fg--i|пістікіѩ̄|5002221|| |10|76
многоцѣннъі|A-|-s---fgpsi|мн̄огоцѣн҅нъ̄і|5002221|| · |10|76
помаза|V-|3saia----i|помаза|5002221|| |10|76
нозѣ|Nb|-d---fa--i|ноѕѣ|5002221|| |10|76
і|C-|---------n|ӣ|5002221|| |10|76
свѣ|V-|1dpia----i|с҃вѣ|5002221|| · |10|76
і|C-|---------n|ӣ|5002221|| |10|76
отръ|V-|3saia----i|о̄тръ|5002221|| |10|76
власъі|Nb|-p---mi--i|власъі|5002221|| |10|76
своімі|Pt|3p---qi--i|свои҅мі|5002221|| |10|76
нозѣ|Nb|-d---fa--i|ноѕѣ|5002221|| |10|76
его|Pp|3s---mg--i|е҅го|5002221|| · |10|76
храміна|Nb|-s---fn--i|Храміна|5002221|| |10|76
же|Df|---------n|же|5002221|| |10|76
ісплъні|V-|3saia----i|ӣспл҅ъни|5002221|| |10|76
сѧ|Pk|3s---qa--i|сѧ|5002221|| |10|76
от|R-|---------n|от|5002221|| |10|76
вонѧ|Nb|-s---fg--i|вонѧ|5002221|| |10|76
мурнъіѧ|A-|-s---fgpwi|мѵрнъіѩ̄|5002221|| ·|10|76
гла|V-|3saia----i|г҃ла|5002222| | |10|76
же|Df|---------n|же|5002222|| |10|76
едінъ|Ma|-s---mn--i|е̄динъ|5002222|| · |10|76
от|R-|---------n|ѡт|5002222|| |10|76
оученікъ|Nb|-p---mg--i|ѹ̄ченикъ|5002222|| |10|76
его|Pp|3s---mg--i|е̄го|5002222|| |10|76
іюда|Ne|-s---mn--i|И҅ю҅да|5002222|| ⁛ |10|76
іскаріотъскъі|A-|-s---mnpwi|ӣскарио҅тъс̄къ̄и|5002222|| · |10|76
іже|Pr|-s---mn--i|ꙇ҅же|5002222|| |10|76
хотѣаше|V-|3siia----i|хотѣа҅ше|5002222|| |10|76
прѣдаті|V-|--pna----i|прѣдаті|5002222|| |10|76
і|C-|---------n|ӣ|5002222|| ·|10|76
чесо|Px|-s---ng--i|Чесо|5002223| | |10|76
раді|R-|---------n|раді|5002223|| |10|76
муро|Nb|-s---nn--i|мѵро̄|5002223|| |10|76
се|Pd|-s---nn--i|се|5002223|| · |10|76
не|Df|---------n|не|5002223|| |10|76
продано|V-|-suppnn-si|продано|5002223|| |10|76
бъіс|V-|3saia----i|бъис|5002223|| : |10|76
на|R-|---------n|на|5002223|| |10|76
трехъ|Ma|-p---ql--i|трехъ|5002223|| |10|76
сьтѣхъ|Ma|-p---ml--i|сьтѣхъ|5002223|| |10|76
пѣнѧзь|Nb|-p---mg--i|пѣнѧѕь|5002223|| · |10|76
і|C-|---------n|ӣ|5002223|| |10|76
дано|V-|-suppnn-si|дано|5002223|| |10|76
ніштіім|A-|-p---mdpwi|ништии҅м|5002223|| ·|10|76
се|Pd|-s---na--i|Се|5002224| | |10|76
же|Df|---------n|же|5002224|| |10|76
рече|V-|3saia----i|рече|5002224|| · |10|76
не|Df|---------n|Не|5002224|| |10|76
ѣко|G-|---------n|ѣ̄ко|5002224|| |10|76
о|R-|---------n|о̄|5002224|| |10|76
ніштііхъ|A-|-p---mlpwi|нищиӣхъ|5002224|| |10|76
печааше|V-|3siia----i|печаа̄ше|5002224|| |10|76
сѧ|Pk|3s---qa--i|сѧ|5002224|| · |10|76
нъ|C-|---------n|нъ|5002224|| |10|76
ѣко|G-|---------n|ѣ̄ко|5002224|| |10|76
тать|Nb|-s---mn--i|тать|5002224|| |10|76
бѣ|V-|3siia----i|бѣ|5002224|| · |10|76
і|C-|---------n|ӣ|5002224|| |10|76
ковчежець|Nb|-s---mn--i|ковч̄ежець|5002224|| |10|76
імъі|V-|-sppamn-si|ӣмъи|5002224|| · |10|76
і|C-|---------n|ӣ|5002224|| |10|76
въмѣтаемаа|A-|-p---napwi|въмѣтае̄маа̄|5002224|| |10|76
ношааше|V-|3siia----i|ношаа̄ше|5002224|| ·|10|76
рече|V-|3saia----i|Рече|5002225| | |10|76
же|Df|---------n|же|5002225|| |10|76
ісъ|Ne|-s---mn--i|и҃̄съ|5002225|| · |10|76
не|Df|---------n|не|5002225|| |10|76
дѣіте|V-|2ppma----i|дѣӣте|5002225|| |10|76
еѧ|Pp|3s---fg--i|е̄ѩ̄|5002225|| · |10|76
да|G-|---------n|да|5002225|| |10|76
въ|R-|---------n|въ|5002225|| |10|76
день|Nb|-s---ma--i|день|5002225|| |10|76
погребеніѣ|Nb|-s---ng--i|погребениѣ̄|5002225|| |10|76
моего|Ps|1s---og--i|мое̄го|5002225|| |10|76
съблюдет|V-|3saia----i|съблюдет|5002225|| |10|76
ѭ|Pp|3s---fa--i|ѭ̄|5002225|| ·|10|76
ніштѧѧ|A-|-p---mapwi|нищѧѩ̄|5002226| | |10|76
бо|Df|---------n|бо|5002226|| |10|76
въсегда|Df|---------n|въсегд̄а|5002226|| |10|76
імате|V-|2ppia----i|ӣмате|5002226|| |10|76
сь|R-|---------n|сь|5002226|| |10|76
собоѭ|Pk|3s---qi--i|собоѭ̄|5002226|| · |10|76
а|C-|---------n|а̄|5002226|| |10|76
мене|Pp|1s---mg--i|мене|5002226|| |10|76
не|Df|---------n|не|5002226|| |10|76
въсегда|Df|---------n|въсегда|5002226|| |10|76
імате|V-|2ppia----i|ӣмате|5002226|| ·|10|76
разоумѣ|V-|3saia----i|разѹмѣ|5002227| | |10|76
же|Df|---------n|же|5002227|| |10|76
народь|Nb|-s---mn--i|народь|5002227|| |10|76
многь|A-|-s---mapsi|мн҅огь|5002227|| |10|76
от|R-|---------n|от|5002227|| |10|76
іюдеі|Nb|-p---mn--i|ӣю̄деӣ|5002227|| · |10|76
ѣко|G-|---------n|ѣ̄ко|5002227|| |10|76
тоу|Df|---------n|тѹ|5002227|| |10|76
естъ|V-|3spia----i|е̄стъ|5002227|| · |10|76
і|C-|---------n|ӣ|5002227|| |10|76
прідѫ|V-|3paia----i|придѫ|5002227|| |10|76
не|Df|---------n|не|5002227|| |10|76
іса|Ne|-s---mg--i|и҃̄са|5002227|| |10|76
раді|R-|---------n|раді|5002227|| |10|76
тькмо|Df|---------n|тькм҅о|5002227|| · |10|76
нъ|C-|---------n|нъ|5002227|| |10|76
да|Df|---------n|да|5002227|| |10|76
і|C-|---------n|ӣ|5002227|| |10|76
лазара|Ne|-s---mg--i|лазара|5002227|| |10|76
відѧтъ|V-|3ppia----i|видѧтъ|5002227|| · |10|76
егоже|Pr|-s---mg--i|е̄гоже|5002227|| |10|76
вскрѣсі|V-|3saia----i|вскр̄ѣси|5002227|| |10|76
от|R-|---------n|от|5002227|| |10|76
мрътвъііхъ|A-|-p---mgpwi|мрътвъіӣхъ|5002227|| ·|10|76
съвѣшташѧ|V-|3paia----i|Съвѣшташѧ|5002228| | |10|76
же|Df|---------n|же|5002228|| |10|76
архіереі|Nb|-p---mn--i|а̄рхіе̄реӣ|5002228|| · |10|76
да|Df|---------n|да|5002228|| |10|76
і|C-|---------n|ӣ|5002228|| |10|76
лазара|Ne|-s---mg--i|лазара|5002228|| |10|76
оубіѭтъ|V-|3ppia----i|ѹ̄биѭ̄тъ|5002228|| ·|10|76
ѣко|G-|---------n|ѣ̄ко|5002229| | |10|76
мнозі|A-|-p---mnpsi|мн̄оѕи|5002229|| |10|76
его|Pp|3s---mg--i|е̄го|5002229|| |10|76
раді|R-|---------n|раді|5002229|| |10|76
ідѣахѫ|V-|3piia----i|ӣдѣа̄хѫ|5002229|| |10|76
от|R-|---------n|от|5002229|| |10|76
іюдеі|Nb|-p---mn--i|ӣю̄деӣ|5002229|| · |10|76
і|C-|---------n|ӣ|5002229|| |10|76
вѣроваахѫ|V-|3piia----i|вѣроваа̄хѫ|5002229|| |10|76
въ|R-|---------n|въ|5002229|| |10|76
іса|Ne|-s---mg--i|и҃̄са|5002229|| ·|10|76
въ|R-|---------n|Въ|5002230| | |10|76
оутрѣі|A-|-s---mapti|ѹ̄трѣӣ|5002230|| |10|76
же|Df|---------n|же|5002230|| |10|76
день|Nb|-s---ma--i|день|5002230|| · |10|76
народъ|Nb|-s---ma--i|народъ|5002230|| |10|76
многь|A-|-s---mapsi|мн̄огь|5002230|| · |10|76
прішедъі|V-|-supamn-wi|пришедъі|5002230|| |10|76
въ|R-|---------n|въ|5002230|| |10|76
праздьнікь|Nb|-s---mn--i|праздьникь|5002230|| · |10|76
слъішавъше|V-|-pupamn-si|слъішавъше|5002230|| · |10|76
ѣко|G-|---------n|ѣ̄ко|5002230|| |10|76
ісъ|Ne|-s---mn--i|и҃̄съ|5002230|| |10|76
грѧдет|V-|3sfia----i|грѩдет|5002230|| |10|76
въ|R-|---------n|въ|5002230|| |10|76
іерслмъ|Ne|-s---ma--i|и҅е̄рслмъ|5002230|| ·|10|76
пріѧсѧ|V-|3paia----i|Приѩсѧ|5002231| | |10|76
ваіа|Ne|-s---mn--i|ваи҅а|5002231||҅ |10|76
от|R-|---------n|ѡт|5002231|| |10|76
фінікъ|Nb|-p---mg--i|финикъ|5002231|| · |10|76
і|C-|---------n|И|5002231||҅ |10|76
ізідѫ|V-|3paia----i|ӣзідѫ|5002231|| |10|76
протівѫ|R-|---------n|противѫ|5002231|| |10|76
емоу|Pp|3s---md--i|е̄мѹ|5002231|| · |10|76
і|C-|---------n|ӣ|5002231|| |10|76
зьваахѫ|V-|3piia----i|зьваа̄хѫ|5002231|| |10|76
глште|V-|-pppamn-si|г҃лще|5002231|| · |10|76
осанна|I-|---------n|Ѡ҅̄санн҅а|5002231|| |10|76
блнъ|A-|-s---mnpsi|б҃лнъ|5002231|| |10|76
грѧдъі|V-|-sppamn-wi|грѩдъі|5002231|| |10|76
въ|R-|---------n|въ|5002231|| |10|76
імѧ|Nb|-s---na--i|ӣмѧ|5002231|| |10|76
гне|A-|-s---napsi|г҃не|5002231|| · |10|76
црь|Nb|-s---mn--i|ц҃рь|5002231|| |10|76
ізлвъ|A-|-s---mnpsi|и҃҅злвъ|5002231|| ·|10|76
обрѣтъ|V-|-supamn-si|О̄брѣтъ|5002232| | |10|76
же|Df|---------n|же|5002232|| |10|76
ісъ|Ne|-s---mn--i|и҃̄съ|5002232|| |10|76
осьлѧ|Nb|-s---na--i|о̄сьлѧ|5002232|| · |10|76
въсѣде|V-|3saia----i|въсѣде|5002232|| |10|76
на|R-|---------n|на|5002232|| |10|76
не|Df|---------n|н҅е|5002232|| · |10|76
ѣкоже|Dq|---------n|ѣ̄коже|5002232|| |10|76
есть|V-|3spia----i|е̄сть|5002232|| |10|76
пісано|V-|-suppnn-si|пісано|5002232|| ·|10|76
не|Df|---------n|не|5002233| | |10|76
боі|V-|2spma----i|боӣ|5002233|| |10|76
сѧ|Pk|3s---qa--i|сѧ|5002233|| |10|76
дьшті|Nb|-s---fv--i|дьшти|5002233|| |10|76
сіонова|A-|-s---fvpsi|сио̄нова|5002233|| · |10|76
се|I-|---------n|се|5002233|| |10|76
цръ|Nb|-s---mn--i|ц҃ръ|5002233|| |10|76
твоі|Ps|2s---mn--i|твоӣ|5002233|| |10|76
грѧдетъ|V-|3spia----i|грѩдетъ|5002233|| |10|76
сѣдѧ|V-|-sppamn-si|сѣдѧ|5002233|| |10|76
на|R-|---------n|на|5002233|| |10|76
жрѣбѧті|Nb|-s---nl--i|жрѣбѧти|5002233|| |10|76
осьлі|V-|2spma----i|о̄сьлі|5002233|| ·|10|76
сіхъ|Pd|-p---ng--i|Сихъ|5002234| | |10|76
же|Df|---------n|же|5002234|| |10|76
не|Df|---------n|не|5002234|| |10|76
разоумѣшѧ|V-|3paia----i|разѹмѣшѧ|5002234|| |10|76
оученіці|Nb|-p---mn--i|ѹ̄ченици|5002234|| |10|76
его|Pp|3s---mg--i|е̄го|5002234|| |10|76
прѣжде|Df|---------n|прѣжде|5002234|| · |10|76
нъ|C-|---------n|нъ|5002234|| |10|76
егда|Dq|---------n|е̄гда|5002234|| |10|76
прославі|V-|3saia----i|прослави|5002234|| |10|76
сѧ|Pk|3s---qa--i|сѧ|5002234|| |10|76
ісъ|Ne|-s---mn--i|и҃̄съ|5002234|| · |10|76
тогда|Df|---------n|Тогд̄а|5002234|| |10|76
помѧнѫшѧ|V-|3paia----i|помѧнѫшѧ|5002234|| · |10|76
ѣко|G-|---------n|ѣ̄ко|5002234|| |10|76
сі|Pd|-p---nn--i|сі|5002234|| |10|76
бѣшѧ|V-|3piia----i|бѣшѧ|5002234|| |10|76
о|R-|---------n|о̄|5002234|| |10|76
немъ|Pp|3s---ml--i|немъ|5002234|| |10|76
пісана|V-|-puppnn-si|пісана|5002234|| · |10|76
і|C-|---------n|ӣ|5002234|| |10|76
сі|Pd|-p---na--i|сі|5002234|| |10|76
сътворішѧ|V-|3paia----i|сътворішѩ̄|5002234|| |10|76
емоу|Pp|3s---md--i|е҅мѹ|5002234|| ·|10|76
сьвѣдѣтельствовааше|V-|3siia----i|сьвѣдѣтельствоваа̄ше|5002235| | |10|76
же|Df|---------n|же|5002235|| |10|76
народъ|Nb|-s---mn--i|народъ|5002235|| |10|76
іже|Pr|-s---mn--i|ꙇ̄же|5002235|| |10|76
бѣ|V-|3siia----i|бѣ|5002235|| |10|76
сь|R-|---------n|сь|5002235|| |10|76
